project,table,variable,full_name,label,value_type,description,categories,categories_label
BiB_StartingSchool,stschool_ckat,ssckatraim15basePLT15,BiB_StartingSchool.stschool_ckat.ssckatraim15basePLT15,Aiming Baseline (Aim Number: 14 of 50) Path Length Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim15basePS15,BiB_StartingSchool.stschool_ckat.ssckatraim15basePS15,Aiming Baseline (Aim Number: 14 of 50) Peak Speed,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim15baseRT15,BiB_StartingSchool.stschool_ckat.ssckatraim15baseRT15,Aiming Baseline (Aim Number: 14 of 50) Reaction Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim15baseTPS15,BiB_StartingSchool.stschool_ckat.ssckatraim15baseTPS15,Aiming Baseline (Aim Number: 14 of 50) Time to Peak Speed,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim16baseDT16,BiB_StartingSchool.stschool_ckat.ssckatraim16baseDT16,Aiming Baseline (Aim Number: 15 of 50) Deceleration Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim16baseMT16,BiB_StartingSchool.stschool_ckat.ssckatraim16baseMT16,Aiming Baseline (Aim Number: 15 of 50) Movement Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim16baseNJ16,BiB_StartingSchool.stschool_ckat.ssckatraim16baseNJ16,Aiming Baseline (Aim Number: 15 of 50) Normalised Jerk,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim16basePL16,BiB_StartingSchool.stschool_ckat.ssckatraim16basePL16,Aiming Baseline (Aim Number: 15 of 50) Path Length,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim16basePLT16,BiB_StartingSchool.stschool_ckat.ssckatraim16basePLT16,Aiming Baseline (Aim Number: 15 of 50) Path Length Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim16basePS16,BiB_StartingSchool.stschool_ckat.ssckatraim16basePS16,Aiming Baseline (Aim Number: 15 of 50) Peak Speed,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim16baseRT16,BiB_StartingSchool.stschool_ckat.ssckatraim16baseRT16,Aiming Baseline (Aim Number: 15 of 50) Reaction Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim16baseTPS16,BiB_StartingSchool.stschool_ckat.ssckatraim16baseTPS16,Aiming Baseline (Aim Number: 15 of 50) Time to Peak Speed,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim17baseDT17,BiB_StartingSchool.stschool_ckat.ssckatraim17baseDT17,Aiming Baseline (Aim Number: 16 of 50) Deceleration Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim17baseMT17,BiB_StartingSchool.stschool_ckat.ssckatraim17baseMT17,Aiming Baseline (Aim Number: 16 of 50) Movement Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim17baseNJ17,BiB_StartingSchool.stschool_ckat.ssckatraim17baseNJ17,Aiming Baseline (Aim Number: 16 of 50) Normalised Jerk,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim17basePL17,BiB_StartingSchool.stschool_ckat.ssckatraim17basePL17,Aiming Baseline (Aim Number: 16 of 50) Path Length,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim17basePLT17,BiB_StartingSchool.stschool_ckat.ssckatraim17basePLT17,Aiming Baseline (Aim Number: 16 of 50) Path Length Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim17basePS17,BiB_StartingSchool.stschool_ckat.ssckatraim17basePS17,Aiming Baseline (Aim Number: 16 of 50) Peak Speed,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim17baseRT17,BiB_StartingSchool.stschool_ckat.ssckatraim17baseRT17,Aiming Baseline (Aim Number: 16 of 50) Reaction Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim17baseTPS17,BiB_StartingSchool.stschool_ckat.ssckatraim17baseTPS17,Aiming Baseline (Aim Number: 16 of 50) Time to Peak Speed,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim18baseDT18,BiB_StartingSchool.stschool_ckat.ssckatraim18baseDT18,Aiming Baseline (Aim Number: 17 of 50) Deceleration Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim18baseMT18,BiB_StartingSchool.stschool_ckat.ssckatraim18baseMT18,Aiming Baseline (Aim Number: 17 of 50) Movement Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim18baseNJ18,BiB_StartingSchool.stschool_ckat.ssckatraim18baseNJ18,Aiming Baseline (Aim Number: 17 of 50) Normalised Jerk,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim18basePL18,BiB_StartingSchool.stschool_ckat.ssckatraim18basePL18,Aiming Baseline (Aim Number: 17 of 50) Path Length,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim18basePLT18,BiB_StartingSchool.stschool_ckat.ssckatraim18basePLT18,Aiming Baseline (Aim Number: 17 of 50) Path Length Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim18basePS18,BiB_StartingSchool.stschool_ckat.ssckatraim18basePS18,Aiming Baseline (Aim Number: 17 of 50) Peak Speed,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim18baseRT18,BiB_StartingSchool.stschool_ckat.ssckatraim18baseRT18,Aiming Baseline (Aim Number: 17 of 50) Reaction Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim18baseTPS18,BiB_StartingSchool.stschool_ckat.ssckatraim18baseTPS18,Aiming Baseline (Aim Number: 17 of 50) Time to Peak Speed,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim19baseDT19,BiB_StartingSchool.stschool_ckat.ssckatraim19baseDT19,Aiming Baseline (Aim Number: 18 of 50) Deceleration Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim19baseMT19,BiB_StartingSchool.stschool_ckat.ssckatraim19baseMT19,Aiming Baseline (Aim Number: 18 of 50) Movement Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim19baseNJ19,BiB_StartingSchool.stschool_ckat.ssckatraim19baseNJ19,Aiming Baseline (Aim Number: 18 of 50) Normalised Jerk,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim19basePL19,BiB_StartingSchool.stschool_ckat.ssckatraim19basePL19,Aiming Baseline (Aim Number: 18 of 50) Path Length,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim19basePLT19,BiB_StartingSchool.stschool_ckat.ssckatraim19basePLT19,Aiming Baseline (Aim Number: 18 of 50) Path Length Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim19basePS19,BiB_StartingSchool.stschool_ckat.ssckatraim19basePS19,Aiming Baseline (Aim Number: 18 of 50) Peak Speed,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim19baseRT19,BiB_StartingSchool.stschool_ckat.ssckatraim19baseRT19,Aiming Baseline (Aim Number: 18 of 50) Reaction Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim19baseTPS19,BiB_StartingSchool.stschool_ckat.ssckatraim19baseTPS19,Aiming Baseline (Aim Number: 18 of 50) Time to Peak Speed,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim20baseDT20,BiB_StartingSchool.stschool_ckat.ssckatraim20baseDT20,Aiming Baseline (Aim Number: 19 of 50) Deceleration Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim20baseMT20,BiB_StartingSchool.stschool_ckat.ssckatraim20baseMT20,Aiming Baseline (Aim Number: 19 of 50) Movement Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim20baseNJ20,BiB_StartingSchool.stschool_ckat.ssckatraim20baseNJ20,Aiming Baseline (Aim Number: 19 of 50) Normalised Jerk,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim20basePL20,BiB_StartingSchool.stschool_ckat.ssckatraim20basePL20,Aiming Baseline (Aim Number: 19 of 50) Path Length,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim20basePLT20,BiB_StartingSchool.stschool_ckat.ssckatraim20basePLT20,Aiming Baseline (Aim Number: 19 of 50) Path Length Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim20basePS20,BiB_StartingSchool.stschool_ckat.ssckatraim20basePS20,Aiming Baseline (Aim Number: 19 of 50) Peak Speed,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim20baseRT20,BiB_StartingSchool.stschool_ckat.ssckatraim20baseRT20,Aiming Baseline (Aim Number: 19 of 50) Reaction Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim20baseTPS20,BiB_StartingSchool.stschool_ckat.ssckatraim20baseTPS20,Aiming Baseline (Aim Number: 19 of 50) Time to Peak Speed,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim21baseDT21,BiB_StartingSchool.stschool_ckat.ssckatraim21baseDT21,Aiming Baseline (Aim Number: 20 of 50) Deceleration Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim21baseMT21,BiB_StartingSchool.stschool_ckat.ssckatraim21baseMT21,Aiming Baseline (Aim Number: 20 of 50) Movement Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim21baseNJ21,BiB_StartingSchool.stschool_ckat.ssckatraim21baseNJ21,Aiming Baseline (Aim Number: 20 of 50) Normalised Jerk,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim21basePL21,BiB_StartingSchool.stschool_ckat.ssckatraim21basePL21,Aiming Baseline (Aim Number: 20 of 50) Path Length,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim21basePLT21,BiB_StartingSchool.stschool_ckat.ssckatraim21basePLT21,Aiming Baseline (Aim Number: 20 of 50) Path Length Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim21basePS21,BiB_StartingSchool.stschool_ckat.ssckatraim21basePS21,Aiming Baseline (Aim Number: 20 of 50) Peak Speed,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim21baseRT21,BiB_StartingSchool.stschool_ckat.ssckatraim21baseRT21,Aiming Baseline (Aim Number: 20 of 50) Reaction Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim21baseTPS21,BiB_StartingSchool.stschool_ckat.ssckatraim21baseTPS21,Aiming Baseline (Aim Number: 20 of 50) Time to Peak Speed,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim22baseDT22,BiB_StartingSchool.stschool_ckat.ssckatraim22baseDT22,Aiming Baseline (Aim Number: 21 of 50) Deceleration Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim22baseMT22,BiB_StartingSchool.stschool_ckat.ssckatraim22baseMT22,Aiming Baseline (Aim Number: 21 of 50) Movement Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim22baseNJ22,BiB_StartingSchool.stschool_ckat.ssckatraim22baseNJ22,Aiming Baseline (Aim Number: 21 of 50) Normalised Jerk,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim22basePL22,BiB_StartingSchool.stschool_ckat.ssckatraim22basePL22,Aiming Baseline (Aim Number: 21 of 50) Path Length,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim22basePLT22,BiB_StartingSchool.stschool_ckat.ssckatraim22basePLT22,Aiming Baseline (Aim Number: 21 of 50) Path Length Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim22basePS22,BiB_StartingSchool.stschool_ckat.ssckatraim22basePS22,Aiming Baseline (Aim Number: 21 of 50) Peak Speed,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim22baseRT22,BiB_StartingSchool.stschool_ckat.ssckatraim22baseRT22,Aiming Baseline (Aim Number: 21 of 50) Reaction Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim22baseTPS22,BiB_StartingSchool.stschool_ckat.ssckatraim22baseTPS22,Aiming Baseline (Aim Number: 21 of 50) Time to Peak Speed,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim23baseDT23,BiB_StartingSchool.stschool_ckat.ssckatraim23baseDT23,Aiming Baseline (Aim Number: 22 of 50) Deceleration Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim23baseMT23,BiB_StartingSchool.stschool_ckat.ssckatraim23baseMT23,Aiming Baseline (Aim Number: 22 of 50) Movement Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim23baseNJ23,BiB_StartingSchool.stschool_ckat.ssckatraim23baseNJ23,Aiming Baseline (Aim Number: 22 of 50) Normalised Jerk,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim23basePL23,BiB_StartingSchool.stschool_ckat.ssckatraim23basePL23,Aiming Baseline (Aim Number: 22 of 50) Path Length,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim23basePLT23,BiB_StartingSchool.stschool_ckat.ssckatraim23basePLT23,Aiming Baseline (Aim Number: 22 of 50) Path Length Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim23basePS23,BiB_StartingSchool.stschool_ckat.ssckatraim23basePS23,Aiming Baseline (Aim Number: 22 of 50) Peak Speed,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim23baseRT23,BiB_StartingSchool.stschool_ckat.ssckatraim23baseRT23,Aiming Baseline (Aim Number: 22 of 50) Reaction Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim23baseTPS23,BiB_StartingSchool.stschool_ckat.ssckatraim23baseTPS23,Aiming Baseline (Aim Number: 22 of 50) Time to Peak Speed,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim24baseDT24,BiB_StartingSchool.stschool_ckat.ssckatraim24baseDT24,Aiming Baseline (Aim Number: 23 of 50) Deceleration Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim24baseMT24,BiB_StartingSchool.stschool_ckat.ssckatraim24baseMT24,Aiming Baseline (Aim Number: 23 of 50) Movement Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim24baseNJ24,BiB_StartingSchool.stschool_ckat.ssckatraim24baseNJ24,Aiming Baseline (Aim Number: 23 of 50) Normalised Jerk,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim24basePL24,BiB_StartingSchool.stschool_ckat.ssckatraim24basePL24,Aiming Baseline (Aim Number: 23 of 50) Path Length,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim24basePLT24,BiB_StartingSchool.stschool_ckat.ssckatraim24basePLT24,Aiming Baseline (Aim Number: 23 of 50) Path Length Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim24basePS24,BiB_StartingSchool.stschool_ckat.ssckatraim24basePS24,Aiming Baseline (Aim Number: 23 of 50) Peak Speed,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim24baseRT24,BiB_StartingSchool.stschool_ckat.ssckatraim24baseRT24,Aiming Baseline (Aim Number: 23 of 50) Reaction Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim24baseTPS24,BiB_StartingSchool.stschool_ckat.ssckatraim24baseTPS24,Aiming Baseline (Aim Number: 23 of 50) Time to Peak Speed,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim25baseDT25,BiB_StartingSchool.stschool_ckat.ssckatraim25baseDT25,Aiming Baseline (Aim Number: 24 of 50) Deceleration Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim25baseMT25,BiB_StartingSchool.stschool_ckat.ssckatraim25baseMT25,Aiming Baseline (Aim Number: 24 of 50) Movement Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim25baseNJ25,BiB_StartingSchool.stschool_ckat.ssckatraim25baseNJ25,Aiming Baseline (Aim Number: 24 of 50) Normalised Jerk,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim25basePL25,BiB_StartingSchool.stschool_ckat.ssckatraim25basePL25,Aiming Baseline (Aim Number: 24 of 50) Path Length,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim25basePLT25,BiB_StartingSchool.stschool_ckat.ssckatraim25basePLT25,Aiming Baseline (Aim Number: 24 of 50) Path Length Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim25basePS25,BiB_StartingSchool.stschool_ckat.ssckatraim25basePS25,Aiming Baseline (Aim Number: 24 of 50) Peak Speed,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim25baseRT25,BiB_StartingSchool.stschool_ckat.ssckatraim25baseRT25,Aiming Baseline (Aim Number: 24 of 50) Reaction Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim25baseTPS25,BiB_StartingSchool.stschool_ckat.ssckatraim25baseTPS25,Aiming Baseline (Aim Number: 24 of 50) Time to Peak Speed,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim26baseDT26,BiB_StartingSchool.stschool_ckat.ssckatraim26baseDT26,Aiming Baseline (Aim Number: 25 of 50) Deceleration Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim26baseMT26,BiB_StartingSchool.stschool_ckat.ssckatraim26baseMT26,Aiming Baseline (Aim Number: 25 of 50) Movement Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim26baseNJ26,BiB_StartingSchool.stschool_ckat.ssckatraim26baseNJ26,Aiming Baseline (Aim Number: 25 of 50) Normalised Jerk,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim26basePL26,BiB_StartingSchool.stschool_ckat.ssckatraim26basePL26,Aiming Baseline (Aim Number: 25 of 50) Path Length,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim26basePLT26,BiB_StartingSchool.stschool_ckat.ssckatraim26basePLT26,Aiming Baseline (Aim Number: 25 of 50) Path Length Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim26basePS26,BiB_StartingSchool.stschool_ckat.ssckatraim26basePS26,Aiming Baseline (Aim Number: 25 of 50) Peak Speed,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim26baseRT26,BiB_StartingSchool.stschool_ckat.ssckatraim26baseRT26,Aiming Baseline (Aim Number: 25 of 50) Reaction Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim26baseTPS26,BiB_StartingSchool.stschool_ckat.ssckatraim26baseTPS26,Aiming Baseline (Aim Number: 25 of 50) Time to Peak Speed,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim27baseDT27,BiB_StartingSchool.stschool_ckat.ssckatraim27baseDT27,Aiming Baseline (Aim Number: 26 of 50) Deceleration Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim27baseMT27,BiB_StartingSchool.stschool_ckat.ssckatraim27baseMT27,Aiming Baseline (Aim Number: 26 of 50) Movement Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim27baseNJ27,BiB_StartingSchool.stschool_ckat.ssckatraim27baseNJ27,Aiming Baseline (Aim Number: 26 of 50) Normalised Jerk,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim27basePL27,BiB_StartingSchool.stschool_ckat.ssckatraim27basePL27,Aiming Baseline (Aim Number: 26 of 50) Path Length,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim27basePLT27,BiB_StartingSchool.stschool_ckat.ssckatraim27basePLT27,Aiming Baseline (Aim Number: 26 of 50) Path Length Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim27basePS27,BiB_StartingSchool.stschool_ckat.ssckatraim27basePS27,Aiming Baseline (Aim Number: 26 of 50) Peak Speed,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim27baseRT27,BiB_StartingSchool.stschool_ckat.ssckatraim27baseRT27,Aiming Baseline (Aim Number: 26 of 50) Reaction Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim27baseTPS27,BiB_StartingSchool.stschool_ckat.ssckatraim27baseTPS27,Aiming Baseline (Aim Number: 26 of 50) Time to Peak Speed,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim28baseDT28,BiB_StartingSchool.stschool_ckat.ssckatraim28baseDT28,Aiming Baseline (Aim Number: 27 of 50) Deceleration Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim28baseMT28,BiB_StartingSchool.stschool_ckat.ssckatraim28baseMT28,Aiming Baseline (Aim Number: 27 of 50) Movement Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim28baseNJ28,BiB_StartingSchool.stschool_ckat.ssckatraim28baseNJ28,Aiming Baseline (Aim Number: 27 of 50) Normalised Jerk,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim28basePL28,BiB_StartingSchool.stschool_ckat.ssckatraim28basePL28,Aiming Baseline (Aim Number: 27 of 50) Path Length,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim28basePLT28,BiB_StartingSchool.stschool_ckat.ssckatraim28basePLT28,Aiming Baseline (Aim Number: 27 of 50) Path Length Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim28basePS28,BiB_StartingSchool.stschool_ckat.ssckatraim28basePS28,Aiming Baseline (Aim Number: 27 of 50) Peak Speed,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim28baseRT28,BiB_StartingSchool.stschool_ckat.ssckatraim28baseRT28,Aiming Baseline (Aim Number: 27 of 50) Reaction Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim28baseTPS28,BiB_StartingSchool.stschool_ckat.ssckatraim28baseTPS28,Aiming Baseline (Aim Number: 27 of 50) Time to Peak Speed,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim29baseDT29,BiB_StartingSchool.stschool_ckat.ssckatraim29baseDT29,Aiming Baseline (Aim Number: 28 of 50) Deceleration Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim29baseMT29,BiB_StartingSchool.stschool_ckat.ssckatraim29baseMT29,Aiming Baseline (Aim Number: 28 of 50) Movement Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim29baseNJ29,BiB_StartingSchool.stschool_ckat.ssckatraim29baseNJ29,Aiming Baseline (Aim Number: 28 of 50) Normalised Jerk,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim29basePL29,BiB_StartingSchool.stschool_ckat.ssckatraim29basePL29,Aiming Baseline (Aim Number: 28 of 50) Path Length,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim29basePLT29,BiB_StartingSchool.stschool_ckat.ssckatraim29basePLT29,Aiming Baseline (Aim Number: 28 of 50) Path Length Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim29basePS29,BiB_StartingSchool.stschool_ckat.ssckatraim29basePS29,Aiming Baseline (Aim Number: 28 of 50) Peak Speed,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim29baseRT29,BiB_StartingSchool.stschool_ckat.ssckatraim29baseRT29,Aiming Baseline (Aim Number: 28 of 50) Reaction Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim29baseTPS29,BiB_StartingSchool.stschool_ckat.ssckatraim29baseTPS29,Aiming Baseline (Aim Number: 28 of 50) Time to Peak Speed,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim30baseDT30,BiB_StartingSchool.stschool_ckat.ssckatraim30baseDT30,Aiming Baseline (Aim Number: 29 of 50) Deceleration Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim30baseMT30,BiB_StartingSchool.stschool_ckat.ssckatraim30baseMT30,Aiming Baseline (Aim Number: 29 of 50) Movement Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim30baseNJ30,BiB_StartingSchool.stschool_ckat.ssckatraim30baseNJ30,Aiming Baseline (Aim Number: 29 of 50) Normalised Jerk,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim30basePL30,BiB_StartingSchool.stschool_ckat.ssckatraim30basePL30,Aiming Baseline (Aim Number: 29 of 50) Path Length,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim30basePLT30,BiB_StartingSchool.stschool_ckat.ssckatraim30basePLT30,Aiming Baseline (Aim Number: 29 of 50) Path Length Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim30basePS30,BiB_StartingSchool.stschool_ckat.ssckatraim30basePS30,Aiming Baseline (Aim Number: 29 of 50) Peak Speed,decimal,,,
