variable,full_name,label,value_type,description,categories,categories_label
metmss22185,BiB_Metabolomics.metms_pairm_s.metmss22185,N-acetylaspartate (NAA) [scaled],decimal,,,
metmss32425,BiB_Metabolomics.metms_pairm_s.metmss32425,dehydroepiandrosterone sulfate (DHEA-S) [scaled],decimal,,,
metmss32198,BiB_Metabolomics.metms_pairm_s.metmss32198,acetylcarnitine (C2) [scaled],decimal,,,
metmss22176,BiB_Metabolomics.metms_pairm_s.metmss22176,cysteine s-sulfate [scaled],decimal,,,
metmss20693,BiB_Metabolomics.metms_pairm_s.metmss20693,tartronate (hydroxymalonate) [scaled],decimal,,,
metmss20694,BiB_Metabolomics.metms_pairm_s.metmss20694,oxalate (ethanedioate) [scaled],decimal,,,
metmss20699,BiB_Metabolomics.metms_pairm_s.metmss20699,erythritol [scaled],decimal,,,
metmss21151,BiB_Metabolomics.metms_pairm_s.metmss21151,saccharin [scaled],decimal,,,
metmss21025,BiB_Metabolomics.metms_pairm_s.metmss21025,iminodiacetate (IDA) [scaled],decimal,,,
metmss21174,BiB_Metabolomics.metms_pairm_s.metmss21174,morphine [scaled],decimal,,,
metmss21184,BiB_Metabolomics.metms_pairm_s.metmss21184,1-oleoylglycerol (18:1) [scaled],decimal,,,
metmss44526,BiB_Metabolomics.metms_pairm_s.metmss44526,3-methyl-2-oxobutyrate [scaled],decimal,,,
metmss21232,BiB_Metabolomics.metms_pairm_s.metmss21232,2-oleoylglycerol (18:1) [scaled],decimal,,,
metmss21239,BiB_Metabolomics.metms_pairm_s.metmss21239,8-hydroxyoctanoate [scaled],decimal,,,
metmss22137,BiB_Metabolomics.metms_pairm_s.metmss22137,homoarginine [scaled],decimal,,,
metmss22138,BiB_Metabolomics.metms_pairm_s.metmss22138,homocitrulline [scaled],decimal,,,
metmss22154,BiB_Metabolomics.metms_pairm_s.metmss22154,bradykinin [scaled],decimal,,,
metmss22110,BiB_Metabolomics.metms_pairm_s.metmss22110,3-hydroxykynurenine [scaled],decimal,,,
metmss32506,BiB_Metabolomics.metms_pairm_s.metmss32506,2-linoleoylglycerol (18:2) [scaled],decimal,,,
metmss22053,BiB_Metabolomics.metms_pairm_s.metmss22053,3-hydroxydecanoate [scaled],decimal,,,
metmss22163,BiB_Metabolomics.metms_pairm_s.metmss22163,EDTA [scaled],decimal,,,
metmss27710,BiB_Metabolomics.metms_pairm_s.metmss27710,N-acetylglycine [scaled],decimal,,,
metmss27731,BiB_Metabolomics.metms_pairm_s.metmss27731,ribonate [scaled],decimal,,,
metmss27738,BiB_Metabolomics.metms_pairm_s.metmss27738,threonate [scaled],decimal,,,
